longitude,latitude,HELCOM_ID,Year_adj_generated,group_labels,transparen
24.1167,57.6,SEA-011,1998,summer,2.5
24.3367,57.5933,LAT-004,1998,summer,2.2
24.3533,57.4483,LAT-004,1998,summer,1.93333333333333
23.85,57.3,SEA-011,1998,summer,3.06666666666667
24.0833,57.35,SEA-011,1998,summer,2.76666666666667
24.3733,57.315,LAT-004,1998,summer,1.76666666666667
24.3667,57.24,LAT-005,1998,summer,1.53333333333333
24.25,57.1683,LAT-005,1998,summer,1.53333333333333
24.090333,57.093833,LAT-005,1998,summer,1.4
24.4067,57.2627,LAT-004,1998,summer,1.26666666666667
24.405,57.3065,LAT-004,1998,summer,1.23333333333333
24.4013,57.3273,LAT-004,1998,summer,1.2
24.3803,57.493,LAT-004,1998,summer,1.4
24.3817,57.6263,"",1998,summer,1.76666666666667
23.8785,56.9945,LAT-005,1998,summer,1.8
24.048666,57.1165,LAT-005,1998,summer,1.5
24.097,57.0986,LAT-005,1998,summer,1.6
24.394,57.2462,LAT-005,1998,summer,0.9
24.3473,57.8698,LAT-004,1998,summer,0.9
24.3417,57.7647,LAT-004,1998,summer,1.4
24.3393,57.7438,LAT-004,1998,summer,1.4
23.1424,57.3285,LAT-004,1998,summer,1.7
23.2029,57.2134,"",1998,summer,1.8
23.9333,57.1667,LAT-005,1998,summer,2.6
23.750499,57.082999,LAT-005,1998,summer,2.2
23.5098,57.0553,LAT-003,1998,summer,2.2
22.9833,57.5667,SEA-011,1998,summer,3.6
22.8833,57.7976,SEA-011,1998,summer,2.6
23.35,57.96,EST-019,1998,summer,2.6
24.215333,57.183666,LAT-005,1998,summer,3.2
24.1414,57.0965,LAT-005,1998,autumn,2
24.103,57.0833,LAT-005,1998,autumn,2.2
23.9647,57.0235,LAT-005,1998,autumn,1.8
23.8785,56.9945,LAT-005,1998,autumn,1.7
23.829,56.9858,LAT-005,1998,autumn,1.9
23.786,56.9772,LAT-005,1998,autumn,2.1
23.7273,56.9693,LAT-005,1998,autumn,2.5
23.6897,56.9652,LAT-005,1998,autumn,2.2
23.6162,56.9685,"",1998,autumn,2.1
23.562,56.9798,"",1998,autumn,1.95
23.5255,56.9984,"",1998,autumn,2.1
23.1424,57.3285,LAT-004,1998,autumn,2
23.2029,57.2134,"",1998,autumn,1.9
23.2411,57.1109,"",1998,autumn,2
23.3679,57.0472,"",1998,autumn,2.3
24.0017,57.0833,LAT-005,1998,autumn,1.74
23.9833,57.1,LAT-005,1998,autumn,1.83333333333333
23.9792,57.0737,LAT-005,1998,autumn,1.9
23.92,57.025,LAT-005,1998,autumn,2.43333333333333
23.7433,56.98,LAT-005,1998,autumn,3.15
23.705,56.9767,LAT-005,1998,autumn,2.9
23.6667,57.1667,SEA-011,1998,autumn,3.3
23.85,57.3,SEA-011,1998,autumn,4.14
23.4833,57.4,SEA-011,1998,autumn,3.56666666666667
23.2123,57.3275,SEA-011,1998,autumn,3.45
23.2754,57.173,SEA-011,1998,autumn,3.9
23.4867,57.0467,LAT-003,1998,autumn,3.75
23.921666,57.026,LAT-005,1998,autumn,2.3
23.9333,57.1667,LAT-005,1998,autumn,4.3
24.009833,57.084166,LAT-005,1998,autumn,1.8
24.25,57.1683,LAT-005,1998,autumn,2.53333333333333
23.6167,57.6167,SEA-011,1998,autumn,4.6
24.1167,57.6,SEA-011,1998,autumn,4.2
24.3367,57.5933,LAT-004,1998,autumn,3.55
24.3533,57.4483,LAT-004,1998,autumn,3.4
24.3733,57.315,LAT-004,1998,autumn,3.15
24.3667,57.24,LAT-005,1998,autumn,3.1
24.394,57.2462,LAT-005,1998,autumn,2
24.4067,57.2627,LAT-004,1998,autumn,1.9
24.405,57.3065,LAT-004,1998,autumn,2.1
24.4013,57.3273,LAT-004,1998,autumn,2.2
24.3803,57.493,LAT-004,1998,autumn,2
24.3417,57.7647,LAT-004,1998,autumn,1.9
24.2518,57.7633,SEA-011,1998,autumn,3.6
24.3393,57.7438,LAT-004,1998,autumn,2
24.2433,57.88,SEA-011,1998,autumn,3.6
24.3473,57.8698,LAT-004,1998,autumn,1.5
24.3817,57.6263,"",1998,autumn,1.9
23.9891,57.0922,LAT-005,1998,autumn,2
24.0527,57.1107,LAT-005,1998,autumn,2.3
23.9167,57.85,SEA-011,1998,autumn,4.3
23.85,57.3,SEA-011,1999,winter,3.85
23.6667,57.1667,SEA-011,1999,winter,4.1
22.9833,57.5667,SEA-011,1999,winter,2.5
23.2123,57.3275,SEA-011,1999,winter,2.5
23.4867,57.0467,LAT-003,1999,winter,2.5
23.92,57.025,LAT-005,1999,winter,2.5
23.9833,57.1,LAT-005,1990,spring,1.3
23.85,57.3,SEA-011,1990,spring,2.3
23.7667,57.4167,SEA-011,1990,spring,2.8
24.0833,57.35,SEA-011,1990,spring,1.9
24.3533,57.4483,LAT-004,1990,spring,1.1
24.3733,57.315,LAT-004,1990,spring,1
24.25,57.1683,LAT-005,1990,spring,1.3
24.0017,57.0833,LAT-005,1990,spring,1.6
23.92,57.025,LAT-005,1990,spring,1.3
23.7433,56.98,LAT-005,1990,spring,1.3
23.4867,57.0467,LAT-003,1990,spring,1.3
23.2754,57.173,SEA-011,1990,spring,1.5
23.4833,57.4,SEA-011,1990,spring,2.2
23.07,57.3967,LAT-004,1990,spring,1.8
22.9833,57.5667,SEA-011,1990,spring,1.8
22.6167,57.7333,LAT-003,1990,spring,2.7
22.8833,57.7976,SEA-011,1990,spring,2.7
22.41,57.8433,SEA-011,1990,spring,3.7
22.8533,58.2167,EST-017,1990,spring,3.3
23.6842,58.3427,EST-018,1990,spring,3
23.8317,58.1672,EST-018,1990,spring,2.9
24.3533,58.0708,EST-018,1990,spring,2.8
24.1318,57.9683,SEA-011,1990,spring,3
24.2433,57.88,SEA-011,1990,spring,2.3
24.3367,57.5933,LAT-004,1990,spring,2.6
23.6167,57.6167,SEA-011,1990,spring,3.2
23.35,57.96,EST-019,1990,spring,3.2
22.41,57.8433,SEA-011,1990,summer,2.85
23.4,58.2,EST-019,1990,summer,3.9
23.35,57.96,EST-019,1990,summer,4
23.6167,57.6167,SEA-011,1990,summer,2.9
23.85,57.3,SEA-011,1990,summer,3.05
23.9833,57.1,LAT-005,1990,summer,2.3
24.0017,57.0833,LAT-005,1990,summer,1.9
23.92,57.025,LAT-005,1990,summer,2.4
23.7433,56.98,LAT-005,1990,summer,2.5
23.4867,57.0467,LAT-003,1990,summer,2.4
23.2754,57.173,SEA-011,1990,summer,2.8
24.0833,57.35,SEA-011,1990,summer,2.8
24.25,57.1683,LAT-005,1990,summer,2.6
24.3733,57.315,LAT-004,1990,summer,2.2
24.3533,57.4483,LAT-004,1990,summer,1.7
24.3367,57.5933,LAT-004,1990,summer,2
24.1167,57.6,SEA-011,1990,summer,2.7
23.7667,57.4167,SEA-011,1990,summer,2.7
23.4833,57.4,SEA-011,1990,summer,3
23.07,57.3967,LAT-004,1990,summer,2.5
22.8167,57.5333,LAT-003,1990,summer,2
22.8833,57.7976,SEA-011,1990,summer,3.5
22.3731,58.1098,EST-017,1990,summer,2
22.8546,58.1048,EST-017,1990,summer,2.8
23.2227,58.384,EST-017,1990,summer,2.2
23.6842,58.3427,EST-018,1990,summer,2
23.8317,58.1672,EST-018,1990,summer,2
24.3533,58.0708,EST-018,1990,summer,2.2
24.1318,57.9683,SEA-011,1990,summer,1.5
24.2433,57.88,SEA-011,1990,summer,2
24.0017,57.0833,LAT-005,1990,autumn,3.2
24.0833,57.35,SEA-011,1990,autumn,4.2
24.3533,57.4483,LAT-004,1990,autumn,3
24.1167,57.6,SEA-011,1990,autumn,4
23.85,57.3,SEA-011,1990,autumn,3
23.4867,57.0467,LAT-003,1990,autumn,3.8
23.2754,57.173,SEA-011,1990,autumn,3.2
23.07,57.3967,LAT-004,1990,autumn,3
23.4833,57.4,SEA-011,1990,autumn,4.2
22.8167,57.5333,LAT-003,1990,autumn,3.8
24.2433,57.88,SEA-011,1990,autumn,3.2
24.3533,58.0708,EST-018,1990,autumn,3.5
24.1318,57.9683,SEA-011,1990,autumn,3.8
23.4718,58.4311,EST-018,1990,autumn,2.8
22.8533,58.2167,EST-017,1990,autumn,1.8
22.8546,58.1048,EST-017,1990,autumn,3
23.35,57.96,EST-019,1990,autumn,3.8
22.8833,57.7976,SEA-011,1990,autumn,3
22.3731,58.1098,EST-017,1990,autumn,1.5
22.54167,57.95,SEA-011,1990,spring,2.8
23.0503,57.9508,EST-019,1990,autumn,3.5
22.54167,57.95,SEA-011,1990,autumn,3.2
23.9833,57.1,LAT-005,1981,spring,1.5
23.85,57.3,SEA-011,1981,spring,2.5
23.7667,57.4167,SEA-011,1981,spring,2.5
23.2507,57.5962,SEA-011,1981,spring,3
22.9833,57.5667,SEA-011,1981,spring,3
22.41,57.8433,SEA-011,1981,spring,3
22.8833,57.7976,SEA-011,1981,spring,3
22.8781,57.5354,SEA-011,1981,spring,2.5
22.41,57.8433,SEA-011,2010,spring,3.4
22.6167,57.7333,LAT-003,2010,spring,3.6
22.8167,57.5333,LAT-003,2010,spring,3.1
22.9833,57.5667,SEA-011,2010,spring,3.5
23.07,57.3967,LAT-004,2010,spring,3.6
23.2373,57.3589,SEA-011,2010,spring,2.5
23.2291,57.3348,SEA-011,2010,spring,2.1
23.3059,57.3458,SEA-011,2010,spring,2.4
23.2761,57.3214,SEA-011,2010,spring,2.4
23.3547,57.2826,SEA-011,2010,spring,2.8
23.4251,57.2623,SEA-011,2010,spring,3.1
23.4263,57.2245,SEA-011,2010,spring,2.6
23.3326,57.2196,SEA-011,2010,spring,2.2
23.2648,57.2349,SEA-011,2010,spring,1.8
23.6667,57.1667,SEA-011,2010,spring,1.9
23.4867,57.0467,LAT-003,2010,spring,2.4
23.7433,56.98,LAT-005,2010,spring,1.9
23.8883,57.055,LAT-005,2010,spring,1.4
23.92,57.025,LAT-005,2010,spring,1.3
24.0017,57.0833,LAT-005,2010,spring,1.1
23.9833,57.1,LAT-005,2010,spring,1.6
23.9565,57.1243,LAT-005,2010,spring,1.1
23.9333,57.1667,LAT-005,2010,spring,1.5
24.2167,57.1833,LAT-005,2010,spring,1.7
24.25,57.1683,LAT-005,2010,spring,1.5
24.3733,57.315,LAT-004,2010,spring,1.7
24.0833,57.35,SEA-011,2010,spring,2.2
24.2433,57.88,SEA-011,2010,spring,1.9
23.9167,57.85,SEA-011,2010,spring,2.2
23.6167,57.6167,SEA-011,2010,spring,1.5
24.1167,57.6,SEA-011,2010,spring,2.1
23.7667,57.4167,SEA-011,2010,spring,2
23.85,57.3,SEA-011,2010,spring,2.5
24.0017,57.0833,LAT-005,2010,summer,2.8
23.9833,57.1,LAT-005,2010,summer,3
23.8883,57.055,LAT-005,2010,summer,3
22.41,57.8433,SEA-011,2010,summer,4.1
22.8833,57.7976,SEA-011,2010,summer,4.1
22.6167,57.7333,LAT-003,2010,summer,3.2
23.6167,57.6167,SEA-011,2010,summer,4.8
24.1167,57.6,SEA-011,2010,summer,5.1
24.2976,57.5922,SEA-011,2010,summer,4
24.3367,57.5933,LAT-004,2010,summer,3.8
24.3533,57.4483,LAT-004,2010,summer,3.1
24.0833,57.35,SEA-011,2010,summer,4.5
24.2867,57.3133,SEA-011,2010,summer,3.8
24.3733,57.315,LAT-004,2010,summer,2.7
24.2167,57.1833,LAT-005,2010,summer,3.7
23.85,57.3,SEA-011,2010,summer,5.2
23.7667,57.4167,SEA-011,2010,summer,4.5
23.4833,57.4,SEA-011,2010,summer,4.4
23.07,57.3967,LAT-004,2010,summer,3.5
23.2373,57.3589,SEA-011,2010,summer,3.8
23.3326,57.2196,SEA-011,2010,summer,4.1
23.6667,57.1667,SEA-011,2010,summer,4.6
23.254,57.1667,LAT-003,2010,summer,3.9
23.7433,56.98,LAT-005,2010,summer,3
23.92,57.025,LAT-005,2010,summer,2.9
23.9333,57.1667,LAT-005,2010,summer,4.1
22.9833,57.5667,SEA-011,1987,spring,4
23.2507,57.5962,SEA-011,1987,spring,4.5
23.0503,57.9508,EST-019,1987,spring,3
23.35,57.96,EST-019,1987,spring,3
23.4,58.2,EST-019,1987,spring,2.25
23.4686,57.8333,SEA-011,1987,spring,4
23.6167,57.6167,SEA-011,1987,spring,3.25
24.1318,57.9683,SEA-011,1987,spring,3
23.4833,57.4,SEA-011,1987,spring,3
22.8781,57.5354,SEA-011,1987,spring,4.5
22.8833,57.7976,SEA-011,1987,spring,3.5
22.41,57.8433,SEA-011,1987,spring,3.75
23.7667,57.4167,SEA-011,1987,spring,3
23.9833,57.1,LAT-005,1987,summer,2.5
24.0833,57.35,SEA-011,1987,summer,3.25
23.85,57.3,SEA-011,1987,summer,2.5
23.4833,57.4,SEA-011,1987,summer,2.75
23.6167,57.6167,SEA-011,1987,summer,3.5
22.8833,57.7976,SEA-011,1987,summer,4.25
22.41,57.8433,SEA-011,1987,summer,3.75
23.4,58.2,EST-019,1987,summer,3.75
23.35,57.96,EST-019,1987,summer,4
24.1318,57.9683,SEA-011,1987,summer,3.5
24.1167,57.6,SEA-011,1987,summer,3.25
22.8781,57.5354,SEA-011,1987,summer,3.5
24.0833,57.35,SEA-011,1987,spring,2
23.85,57.3,SEA-011,1987,spring,3
23.9833,57.1,LAT-005,1987,spring,1.5
22.9833,57.5667,SEA-011,1987,summer,4
23.0503,57.9508,EST-019,1987,summer,4.5
23.4718,58.4311,EST-018,1987,summer,4
23.4686,57.8333,SEA-011,1987,summer,4
24.2976,57.5922,SEA-011,1987,summer,3
22.41,57.8433,SEA-011,1987,autumn,4
22.8833,57.7976,SEA-011,1987,autumn,4
23.4,58.2,EST-019,1987,autumn,2
23.35,57.96,EST-019,1987,autumn,3
22.9833,57.5667,SEA-011,1987,autumn,5
24.0833,57.35,SEA-011,1987,autumn,2
23.85,57.3,SEA-011,1987,autumn,3
23.9833,57.1,LAT-005,1987,autumn,1
22.71,57.88,SEA-011,1987,summer,4
23.9833,57.1,LAT-005,2001,winter,3
23.4833,57.4,SEA-011,2001,winter,3.35
24.0833,57.35,SEA-011,2001,winter,2
23.6167,57.6167,SEA-011,2001,winter,3.5
22.9833,57.5667,SEA-011,2001,winter,3.5
23.85,57.3,SEA-011,2001,spring,2.71
23.9833,57.1,LAT-005,2001,spring,1.21666666666667
24.0017,57.0833,LAT-005,2001,spring,1.18571428571429
23.9333,57.1667,LAT-005,2001,spring,1.4
23.948,57.1408,LAT-005,2001,spring,1.3
23.9173,57.1388,LAT-005,2001,spring,0.8
23.8465,57.1703,LAT-005,2001,spring,1.2
23.8955,57.1902,LAT-005,2001,spring,1.8
23.918,57.168,LAT-005,2001,spring,1.8
23.9407,57.1443,LAT-005,2001,spring,1.1
23.962,57.1225,LAT-005,2001,spring,0.8
23.9792,57.0737,LAT-005,2001,spring,1.075
23.9245,57.0885,LAT-005,2001,spring,0.6
23.8928,57.098,LAT-005,2001,spring,0.9
23.8528,57.1097,LAT-005,2001,spring,1.1
23.8907,57.1103,LAT-005,2001,spring,0.9
24.0092,57.07,LAT-005,2001,spring,0.8
23.9683,57.0433,LAT-005,2001,spring,1.6
23.92,57.025,LAT-005,2001,spring,1.73333333333333
23.7433,56.98,LAT-005,2001,spring,1.73333333333333
23.705,56.9767,LAT-005,2001,spring,2.03333333333333
23.4867,57.0467,LAT-003,2001,spring,2.16666666666667
23.7667,57.4167,SEA-011,2001,spring,2.7
23.4833,57.4,SEA-011,2001,spring,2.8
23.2123,57.3275,SEA-011,2001,spring,2.9
22.8167,57.5333,LAT-003,2001,spring,3.83333333333333
22.9833,57.5667,SEA-011,2001,spring,3.36666666666667
24.097,57.0986,LAT-005,2001,spring,1.4
24.25,57.1683,LAT-005,2001,spring,1.4
24.3667,57.24,LAT-005,2001,spring,1.6
24.3733,57.315,LAT-004,2001,spring,1.56666666666667
24.0833,57.35,SEA-011,2001,spring,2.2
24.3533,57.4483,LAT-004,2001,spring,1.75
24.3367,57.5933,LAT-004,2001,spring,1.875
24.1167,57.6,SEA-011,2001,spring,2.96666666666667
24.2518,57.7633,SEA-011,2001,spring,2.05
24.2433,57.88,SEA-011,2001,spring,2.6
24.0665,57.8827,SEA-011,2001,spring,2.5
23.9167,57.85,SEA-011,2001,spring,2.5
23.6167,57.6167,SEA-011,2001,spring,2.83333333333333
23.8883,57.055,LAT-005,2001,spring,1.2
23.8129,57.0862,LAT-005,2001,spring,1.2
23.6667,57.1667,SEA-011,2001,spring,2.15
23.9565,57.1243,LAT-005,2001,spring,1.8
24.2167,57.1833,LAT-005,2001,spring,1.2
23.6,57.5,SEA-011,2001,spring,1.8
23.35,57.96,EST-019,2001,spring,2.6
22.8833,57.7976,SEA-011,2001,spring,3.5
22.6167,57.7333,LAT-003,2001,spring,4.5
23.2373,57.3589,SEA-011,2001,spring,3
23.2754,57.173,SEA-011,2001,spring,2.5
23.85,57.3,SEA-011,2001,"",2.1
24.0017,57.0833,LAT-005,2001,summer,2.15
23.9792,57.0737,LAT-005,2001,summer,2.2
23.9833,57.1,LAT-005,2001,summer,2.86
23.9683,57.0433,LAT-005,2001,summer,1.86666666666667
23.92,57.025,LAT-005,2001,summer,1.93333333333333
23.7433,56.98,LAT-005,2001,summer,2.36666666666667
23.705,56.9767,LAT-005,2001,summer,2.4
23.4867,57.0467,LAT-003,2001,summer,2.86666666666667
23.6667,57.1667,SEA-011,2001,summer,3.4
23.4833,57.4,SEA-011,2001,summer,3.2
22.9833,57.5667,SEA-011,2001,summer,3.36666666666667
23.6167,57.6167,SEA-011,2001,summer,3.68
24.1167,57.6,SEA-011,2001,summer,4
24.0833,57.35,SEA-011,2001,summer,4.1
24.3733,57.315,LAT-004,2001,summer,2.65
24.3667,57.24,LAT-005,2001,summer,2.4
24.25,57.1683,LAT-005,2001,summer,2.43333333333333
24.097,57.0986,LAT-005,2001,summer,2.3
23.85,57.3,SEA-011,2001,summer,3.34444444444444
24.3367,57.5933,LAT-004,2001,summer,3
22.8167,57.5333,LAT-003,2001,summer,2.7
23.2123,57.3275,SEA-011,2001,summer,2.8
23.6159,57.6333,SEA-011,2001,summer,3.2
23.585,57.6167,SEA-011,2001,summer,2.8
23.62,57.6,SEA-011,2001,summer,2.8
23.6467,57.6167,SEA-011,2001,summer,2.8
23.8496,57.3164,SEA-011,2001,summer,3.6
23.8078,57.2997,SEA-011,2001,summer,3.4
23.8498,57.2832,SEA-011,2001,summer,3.7
23.8811,57.2995,SEA-011,2001,summer,3.6
23.8883,57.055,LAT-005,2001,summer,3
23.2754,57.173,SEA-011,2001,summer,3.6
23.7667,57.4167,SEA-011,2001,summer,4.6
23.634,57.822,SEA-011,2001,summer,4
23.9167,57.85,SEA-011,2001,summer,3.8
24.0665,57.8827,SEA-011,2001,summer,3.8
24.2433,57.88,SEA-011,2001,summer,3.2
24.2518,57.7633,SEA-011,2001,summer,3
24.3533,57.4483,LAT-004,2001,summer,2.8
24.2167,57.1833,LAT-005,2001,summer,3.5
23.9333,57.1667,LAT-005,2001,summer,4
23.85,57.3,SEA-011,2001,autumn,3.18333333333333
24.25,57.1683,LAT-005,2001,autumn,2.9
24.097,57.0986,LAT-005,2001,autumn,2.7
24.0017,57.0833,LAT-005,2001,autumn,2
23.9833,57.1,LAT-005,2001,autumn,1.95
23.9792,57.0737,LAT-005,2001,autumn,1.5
23.9683,57.0433,LAT-005,2001,autumn,2.4
23.92,57.025,LAT-005,2001,autumn,2.2
23.7433,56.98,LAT-005,2001,autumn,2.4
23.705,56.9767,LAT-005,2001,autumn,3.7
23.4867,57.0467,LAT-003,2001,autumn,2.5
23.6667,57.1667,SEA-011,2001,autumn,2.85
23.4833,57.4,SEA-011,2001,autumn,2.85
22.9833,57.5667,SEA-011,2001,autumn,3.3
24.1167,57.6,SEA-011,2001,autumn,4.1
24.0833,57.35,SEA-011,2001,autumn,4.3
24.3733,57.315,LAT-004,2001,autumn,2.9
24.3667,57.24,LAT-005,2001,autumn,3.1
23.7667,57.4167,SEA-011,2001,autumn,2.1
24.3367,57.5933,LAT-004,2001,autumn,1.8
24.0665,57.8827,SEA-011,2001,autumn,2.2
23.9167,57.85,SEA-011,2001,autumn,2.8
23.6167,57.6167,SEA-011,2001,autumn,3
23.4833,57.4,SEA-011,2002,winter,1.8
23.85,57.3,SEA-011,2002,winter,2.675
23.9333,57.1667,LAT-005,2002,winter,2
23.9833,57.1,LAT-005,2002,winter,1.8
24.0833,57.35,SEA-011,2002,winter,2.7
24.0017,57.0833,LAT-005,2002,winter,1.63333333333333
23.6667,57.1667,SEA-011,2007,winter,2.1
23.254,57.1667,LAT-003,2007,winter,1.9
22.6167,57.7333,LAT-003,2007,winter,3.2
22.8833,57.7976,SEA-011,2007,winter,2.9
22.8167,57.5333,LAT-003,2007,winter,2.6
22.9833,57.5667,SEA-011,2007,winter,2.8
23.7667,57.4167,SEA-011,2007,winter,2.5
24.1167,57.6,SEA-011,2007,winter,2.8
23.6167,57.6167,SEA-011,2007,winter,2.2
24.25,57.1683,LAT-005,2007,winter,1.5
23.85,57.3,SEA-011,2007,winter,1.8
23.9333,57.1667,LAT-005,2007,winter,1.6
23.9833,57.1,LAT-005,2007,winter,1.7
23.4867,57.0467,LAT-003,2007,winter,2.8
23.7433,56.98,LAT-005,2007,winter,2.3
23.85,57.3,SEA-011,2007,spring,2.9
23.4867,57.0467,LAT-003,2007,spring,2.85
24.3733,57.315,LAT-004,2007,spring,0.9
24.0017,57.0833,LAT-005,2007,spring,1.7
24.25,57.1683,LAT-005,2007,spring,1.3
24.2167,57.1833,LAT-005,2007,spring,2.1
24.0833,57.35,SEA-011,2007,spring,2.7
24.3533,57.4483,LAT-004,2007,spring,1.9
24.1167,57.6,SEA-011,2007,spring,3.6
24.315,57.7467,LAT-004,2007,spring,1.9
24.2433,57.88,SEA-011,2007,spring,2.3
23.9167,57.85,SEA-011,2007,spring,3
23.6167,57.6167,SEA-011,2007,spring,1.9
23.4833,57.4,SEA-011,2007,spring,2.1
23.7667,57.4167,SEA-011,2007,spring,2.2
23.9333,57.1667,LAT-005,2007,spring,2.2
23.9565,57.1243,LAT-005,2007,spring,2.1
23.9833,57.1,LAT-005,2007,spring,2.2
23.92,57.025,LAT-005,2007,spring,1.9
23.8883,57.055,LAT-005,2007,spring,1.5
23.7433,56.98,LAT-005,2007,spring,1.4
23.6667,57.1667,SEA-011,2007,spring,1.8
23.254,57.1667,LAT-003,2007,spring,3.1
23.07,57.3967,LAT-004,2007,spring,3.1
22.8167,57.5333,LAT-003,2007,spring,3.4
22.9833,57.5667,SEA-011,2007,spring,2.6
22.6167,57.7333,LAT-003,2007,spring,3.6
22.8833,57.7976,SEA-011,2007,spring,2.9
22.41,57.8433,SEA-011,2007,spring,3
24.0017,57.0833,LAT-005,2007,summer,2.5
23.9833,57.1,LAT-005,2007,summer,2.35
23.9333,57.1667,LAT-005,2007,summer,2.65
24.3733,57.315,LAT-004,2007,summer,2.65
24.0833,57.35,SEA-011,2007,summer,3.3
23.85,57.3,SEA-011,2007,summer,3.2
23.6667,57.1667,SEA-011,2007,summer,2.7
23.4867,57.0467,LAT-003,2007,summer,2.45
22.41,57.8433,SEA-011,2007,summer,3
22.6167,57.7333,LAT-003,2007,summer,3.1
22.8833,57.7976,SEA-011,2007,summer,3.8
22.8167,57.5333,LAT-003,2007,summer,2.9
22.9833,57.5667,SEA-011,2007,summer,3.5
23.07,57.3967,LAT-004,2007,summer,2.7
23.4833,57.4,SEA-011,2007,summer,3.4
23.254,57.1667,LAT-003,2007,summer,3.8
23.7433,56.98,LAT-005,2007,summer,3.6
23.92,57.025,LAT-005,2007,summer,3.2
23.8883,57.055,LAT-005,2007,summer,2.8
24.2167,57.1833,LAT-005,2007,summer,2.9
24.25,57.1683,LAT-005,2007,summer,3.4
23.7667,57.4167,SEA-011,2007,summer,3.7
24.3533,57.4483,LAT-004,2007,summer,2.8
24.1167,57.6,SEA-011,2007,summer,3.4
24.315,57.7467,LAT-004,2007,summer,2
23.9167,57.85,SEA-011,2007,summer,3.6
24.2433,57.88,SEA-011,2007,summer,2.8
24.3733,57.315,LAT-004,2007,autumn,2.6
23.85,57.3,SEA-011,2007,autumn,3.95
24.0017,57.0833,LAT-005,2007,autumn,2.35
23.4867,57.0467,LAT-003,2007,autumn,3
22.8833,57.7976,SEA-011,2007,autumn,3.8
22.8167,57.5333,LAT-003,2007,autumn,3.5
22.9833,57.5667,SEA-011,2007,autumn,3.5
23.07,57.3967,LAT-004,2007,autumn,3
23.4833,57.4,SEA-011,2007,autumn,3.5
23.7433,56.98,LAT-005,2007,autumn,3.2
23.92,57.025,LAT-005,2007,autumn,3.5
23.9833,57.1,LAT-005,2007,autumn,3.2
23.9333,57.1667,LAT-005,2007,autumn,4
24.0833,57.35,SEA-011,2007,autumn,3.2
22.9833,57.5667,SEA-011,1978,spring,2.5
23.6167,57.6167,SEA-011,1978,spring,3.5
23.9833,57.1,LAT-005,1978,spring,1.9
23.85,57.3,SEA-011,1978,spring,2
23.7667,57.4167,SEA-011,1978,spring,2.5
23.4833,57.4,SEA-011,1978,spring,3
24.0833,57.35,SEA-011,1978,spring,2.75
23.35,57.96,EST-019,1978,spring,4.25
23.4,58.2,EST-019,1978,spring,5.25
24.1167,57.6,SEA-011,1978,spring,4.5
22.9833,57.5667,SEA-011,1978,summer,3.75
23.6167,57.6167,SEA-011,1978,summer,4.75
24.1167,57.6,SEA-011,1978,summer,5
23.85,57.3,SEA-011,1978,summer,4
24.0833,57.35,SEA-011,1978,summer,4
23.9833,57.1,LAT-005,1978,summer,2.5
22.8833,57.7976,SEA-011,1978,summer,5
23.4,58.2,EST-019,1978,summer,5.5
22.41,57.8433,SEA-011,1978,summer,5.75
23.7667,57.4167,SEA-011,1978,summer,4.5
23.4833,57.4,SEA-011,1978,summer,4
22.8833,57.7976,SEA-011,1978,autumn,4.5
22.9833,57.5667,SEA-011,1978,autumn,4.5
23.4833,57.4,SEA-011,1978,autumn,4.5
23.85,57.3,SEA-011,1978,autumn,3
23.4024,57.6021,SEA-011,1978,spring,3.5
23.2507,57.5962,SEA-011,1978,spring,3.5
24.2976,57.5922,SEA-011,1978,spring,2.5
23.8667,57.6,SEA-011,1978,spring,4.5
23.4686,57.8333,SEA-011,1978,spring,5
23.0503,57.9508,EST-019,1978,spring,5.5
22.9333,57.7,SEA-011,1978,spring,4
23.2507,57.5962,SEA-011,1978,summer,5.5
23.4024,57.6021,SEA-011,1978,summer,4.75
23.8667,57.6,SEA-011,1978,summer,6
23.4686,57.8333,SEA-011,1978,summer,5
23.1667,57.55,SEA-011,1978,summer,5.5
22.8781,57.5354,SEA-011,1978,summer,3.5
23.0503,57.9508,EST-019,1978,summer,4
22.54167,57.95,SEA-011,1978,summer,4
22.8781,57.5354,SEA-011,1978,autumn,5
23.2507,57.5962,SEA-011,1978,autumn,4.5
23.9855,57.10216,LAT-005,2021,summer,1.2
24.00772,57.08305,LAT-005,2021,spring,1.5
23.98285,57.10385,LAT-005,2021,spring,1.5
23.95733,57.12533,LAT-005,2021,spring,1.6
23.93397,57.16713,LAT-005,2021,spring,2.3
23.84947,57.30087,SEA-011,2021,spring,2.5
23.76547,57.4164,SEA-011,2021,spring,2.2
22.4102,57.84308,SEA-011,2021,spring,4.4
22.61817,57.73315,LAT-003,2021,spring,4.3
22.81632,57.53323,LAT-003,2021,spring,5.5
22.9832,57.56643,SEA-011,2021,spring,3.5
23.06943,57.39658,LAT-004,2021,spring,4
23.23783,57.3582,SEA-011,2021,spring,3.5
23.48312,57.39947,SEA-011,2021,spring,2.5
23.25198,57.16673,LAT-003,2021,spring,4
23.48393,57.04665,LAT-003,2021,spring,2.5
23.66553,57.16658,SEA-011,2021,spring,1.8
23.61595,57.61702,SEA-011,2021,spring,1.8
23.91627,57.84995,SEA-011,2021,spring,2.8
24.24357,57.88008,SEA-011,2021,spring,2
